customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST024992,113,3,235.57999999999998,4,5,4,13,Champions
CUST024993,257,2,245.95,3,3,4,10,Loyal Customers
CUST024996,114,4,258.96,4,5,4,13,Champions
CUST024997,507,1,75.17999999999999,1,1,2,4,Lost Customers
CUST024998,34,1,140.27,5,1,3,9,Potential Loyalists
CUST024999,103,1,94.36999999999999,4,1,2,7,Potential Loyalists
CUST025000,455,1,27.369999999999997,2,1,1,4,Lost Customers
CUST025003,36,2,163.95,5,3,3,11,Loyal Customers
CUST025004,92,1,28.25,4,1,1,6,At Risk
CUST025005,171,2,210.44,4,3,4,11,Loyal Customers
CUST025006,35,3,383.6,5,5,5,15,Champions
CUST025008,336,3,414.28,2,5,5,12,Loyal Customers
CUST025009,332,2,121.89000000000001,2,3,3,8,Potential Loyalists
CUST025010,415,1,100.46000000000001,2,1,2,5,At Risk
CUST025012,300,1,58.28,3,1,1,5,At Risk
CUST025014,10,1,63.22,5,1,1,7,Potential Loyalists
CUST025015,157,2,146.63,4,3,3,10,Loyal Customers
CUST025017,314,2,185.45,2,3,4,9,Potential Loyalists
CUST025018,317,1,59.849999999999994,2,1,1,4,Lost Customers
CUST025019,531,1,76.71,1,1,2,4,Lost Customers
CUST025020,28,2,144.28,5,3,3,11,Loyal Customers
CUST025021,376,1,91.66,2,1,2,5,At Risk
CUST025022,658,1,31.07,1,1,1,3,Lost Customers
CUST025025,247,4,341.71000000000004,3,5,5,13,Champions
CUST025028,512,2,159.58999999999997,1,3,3,7,Potential Loyalists
CUST025029,109,2,145.03,4,3,3,10,Loyal Customers
CUST025030,559,1,252.29000000000002,1,1,4,6,At Risk
CUST025032,652,2,189.9,1,3,4,8,Potential Loyalists
CUST025034,214,1,75.55,3,1,2,6,At Risk
CUST025035,258,2,152.94,3,3,3,9,Potential Loyalists
CUST025037,156,2,149.92000000000002,4,3,3,10,Loyal Customers
CUST025038,94,2,108.32,4,3,2,9,Potential Loyalists
CUST025039,75,3,257.38,5,5,4,14,Champions
CUST025040,152,2,181.0,4,3,4,11,Loyal Customers
CUST025041,602,1,47.55,1,1,1,3,Lost Customers
CUST025044,156,2,219.07999999999998,4,3,4,11,Loyal Customers
CUST025045,128,1,76.78,4,1,2,7,Potential Loyalists
CUST025046,172,3,253.18,4,5,4,13,Champions
CUST025048,523,1,59.41,1,1,1,3,Lost Customers
CUST025049,134,2,183.09999999999997,4,3,4,11,Loyal Customers
CUST025050,92,1,106.86999999999999,4,1,2,7,Potential Loyalists
CUST025051,685,1,118.42,1,1,3,5,At Risk
CUST025052,56,2,317.23,5,3,5,13,Champions
CUST025053,314,2,143.05,2,3,3,8,Potential Loyalists
CUST025054,133,1,89.41,4,1,2,7,Potential Loyalists
CUST025055,128,1,83.31,4,1,2,7,Potential Loyalists
CUST025056,150,2,557.9499999999999,4,3,5,12,Loyal Customers
CUST025058,17,1,69.69,5,1,2,8,Potential Loyalists
CUST025059,125,2,206.57,4,3,4,11,Loyal Customers
CUST025060,552,1,42.1,1,1,1,3,Lost Customers
CUST025061,117,2,197.76999999999998,4,3,4,11,Loyal Customers
CUST025062,443,1,45.64,2,1,1,4,Lost Customers
CUST025063,460,1,57.959999999999994,2,1,1,4,Lost Customers
CUST025065,339,2,118.10000000000001,2,3,3,8,Potential Loyalists
CUST025067,433,1,114.25,2,1,3,6,At Risk
CUST025068,75,4,235.15,5,5,4,14,Champions
CUST025069,126,1,119.74,4,1,3,8,Potential Loyalists
CUST025070,25,1,41.2,5,1,1,7,Potential Loyalists
CUST025071,219,3,313.25,3,5,5,13,Champions
CUST025072,259,1,33.3,3,1,1,5,At Risk
CUST025074,20,2,134.25,5,3,3,11,Loyal Customers
CUST025076,4,2,214.74,5,3,4,12,Loyal Customers
CUST025078,238,1,92.74,3,1,2,6,At Risk
CUST025079,14,1,109.04,5,1,2,8,Potential Loyalists
CUST025080,539,1,88.69000000000001,1,1,2,4,Lost Customers
CUST025083,538,1,48.849999999999994,1,1,1,3,Lost Customers
CUST025086,160,2,179.88000000000002,4,3,4,11,Loyal Customers
CUST025088,94,1,49.86,4,1,1,6,At Risk
CUST025089,218,2,188.88,3,3,4,10,Loyal Customers
CUST025090,465,2,151.8,2,3,3,8,Potential Loyalists
CUST025091,290,1,93.88,3,1,2,6,At Risk
CUST025092,101,2,902.3000000000001,4,3,5,12,Loyal Customers
CUST025094,481,2,215.06,1,3,4,8,Potential Loyalists
CUST025095,670,1,51.620000000000005,1,1,1,3,Lost Customers
CUST025096,255,1,118.42999999999999,3,1,3,7,Potential Loyalists
CUST025099,86,5,442.22,4,5,5,14,Champions
CUST025101,373,3,214.41,2,5,4,11,Loyal Customers
CUST025102,300,2,132.41,3,3,3,9,Potential Loyalists
CUST025103,62,2,238.57,5,3,4,12,Loyal Customers
CUST025104,241,4,250.51,3,5,4,12,Loyal Customers
CUST025105,221,3,372.1,3,5,5,13,Champions
CUST025106,179,1,110.38000000000001,4,1,2,7,Potential Loyalists
CUST025108,3,1,73.13,5,1,2,8,Potential Loyalists
CUST025110,581,1,216.25,1,1,4,6,At Risk
CUST025112,119,2,175.14,4,3,4,11,Loyal Customers
CUST025113,512,1,51.77,1,1,1,3,Lost Customers
CUST025114,53,2,225.91,5,3,4,12,Loyal Customers
CUST025115,436,1,84.16,2,1,2,5,At Risk
CUST025117,285,5,420.84,3,5,5,13,Champions
CUST025118,545,1,28.31,1,1,1,3,Lost Customers
CUST025119,52,1,46.88,5,1,1,7,Potential Loyalists
CUST025120,432,2,196.57,2,3,4,9,Potential Loyalists
CUST025121,357,2,162.51,2,3,3,8,Potential Loyalists
CUST025122,57,2,170.31,5,3,3,11,Loyal Customers
CUST025123,27,3,233.22,5,5,4,14,Champions
CUST025124,386,1,57.56,2,1,1,4,Lost Customers
CUST025125,268,1,73.5,3,1,2,6,At Risk
CUST025126,114,1,66.74000000000001,4,1,1,6,At Risk
CUST025127,532,1,104.02,1,1,2,4,Lost Customers
CUST025128,237,1,24.18,3,1,1,5,At Risk
CUST025129,8,1,34.9,5,1,1,7,Potential Loyalists
CUST025130,94,2,177.93,4,3,4,11,Loyal Customers
CUST025131,23,3,257.86,5,5,4,14,Champions
CUST025132,208,1,33.519999999999996,3,1,1,5,At Risk
CUST025133,81,3,326.83,5,5,5,15,Champions
CUST025135,24,2,867.8400000000001,5,3,5,13,Champions
CUST025136,204,1,176.66,3,1,4,8,Potential Loyalists
CUST025137,40,3,160.01999999999998,5,5,3,13,Champions
CUST025139,16,3,256.65,5,5,4,14,Champions
CUST025140,110,1,111.20000000000002,4,1,2,7,Potential Loyalists
CUST025143,110,5,308.58000000000004,4,5,5,14,Champions
CUST025144,2,1,52.519999999999996,5,1,1,7,Potential Loyalists
CUST025145,178,1,27.97,4,1,1,6,At Risk
CUST025146,394,2,206.5,2,3,4,9,Potential Loyalists
CUST025147,572,1,92.26,1,1,2,4,Lost Customers
CUST025148,27,1,87.47,5,1,2,8,Potential Loyalists
CUST025150,455,4,304.99,2,5,5,12,Loyal Customers
CUST025151,497,1,106.13,1,1,2,4,Lost Customers
CUST025152,45,1,57.58,5,1,1,7,Potential Loyalists
CUST025153,50,3,345.61,5,5,5,15,Champions
CUST025154,63,2,178.9,5,3,4,12,Loyal Customers
CUST025155,159,1,33.019999999999996,4,1,1,6,At Risk
CUST025156,184,2,86.92000000000002,3,3,2,8,Potential Loyalists
CUST025157,120,1,77.15,4,1,2,7,Potential Loyalists
CUST025158,165,2,158.72,4,3,3,10,Loyal Customers
CUST025159,135,1,230.63000000000002,4,1,4,9,Potential Loyalists
CUST025160,41,2,69.75,5,3,2,10,Loyal Customers
CUST025161,98,2,127.56,4,3,3,10,Loyal Customers
CUST025162,460,1,91.49,2,1,2,5,At Risk
CUST025163,660,1,98.65,1,1,2,4,Lost Customers
CUST025164,388,1,149.77,2,1,3,6,At Risk
CUST025165,586,1,110.62,1,1,2,4,Lost Customers
CUST025166,28,2,92.34,5,3,2,10,Loyal Customers
CUST025167,433,1,163.5,2,1,3,6,At Risk
CUST025168,560,1,69.71,1,1,2,4,Lost Customers
CUST025169,364,3,701.29,2,5,5,12,Loyal Customers
CUST025170,31,1,40.91,5,1,1,7,Potential Loyalists
CUST025171,263,1,66.15,3,1,1,5,At Risk
CUST025176,202,1,84.32,3,1,2,6,At Risk
CUST025177,355,2,313.31,2,3,5,10,Loyal Customers
CUST025178,328,2,91.44,2,3,2,7,Potential Loyalists
CUST025179,118,1,69.25,4,1,2,7,Potential Loyalists
CUST025180,409,3,163.16,2,5,3,10,Loyal Customers
CUST025181,198,1,78.31,3,1,2,6,At Risk
CUST025183,674,1,64.19,1,1,1,3,Lost Customers
CUST025184,136,2,241.29999999999998,4,3,4,11,Loyal Customers
CUST025185,262,2,306.24,3,3,5,11,Loyal Customers
CUST025186,201,2,64.24,3,3,1,7,Potential Loyalists
CUST025187,511,2,245.92000000000002,1,3,4,8,Potential Loyalists
CUST025188,157,1,72.08,4,1,2,7,Potential Loyalists
CUST025190,131,3,372.28999999999996,4,5,5,14,Champions
CUST025191,431,2,262.34000000000003,2,3,4,9,Potential Loyalists
CUST025192,647,1,79.96000000000001,1,1,2,4,Lost Customers
CUST025194,427,2,232.11,2,3,4,9,Potential Loyalists
CUST025196,259,3,168.95,3,5,3,11,Loyal Customers
CUST025198,16,3,421.73,5,5,5,15,Champions
CUST025199,67,2,281.75,5,3,5,13,Champions
CUST025200,289,2,115.44,3,3,3,9,Potential Loyalists
CUST025201,257,1,82.00999999999999,3,1,2,6,At Risk
CUST025202,353,1,44.08,2,1,1,4,Lost Customers
CUST025203,348,2,139.43,2,3,3,8,Potential Loyalists
CUST025204,433,1,155.8,2,1,3,6,At Risk
CUST025205,152,3,343.42,4,5,5,14,Champions
CUST025207,103,2,137.51,4,3,3,10,Loyal Customers
CUST025208,171,1,115.52,4,1,3,8,Potential Loyalists
CUST025209,418,1,33.45,2,1,1,4,Lost Customers
CUST025210,253,2,191.57,3,3,4,10,Loyal Customers
CUST025212,241,3,371.8,3,5,5,13,Champions
CUST025213,71,2,166.02999999999997,5,3,3,11,Loyal Customers
CUST025215,585,1,75.31,1,1,2,4,Lost Customers
CUST025216,104,3,139.89999999999998,4,5,3,12,Loyal Customers
CUST025218,640,1,107.58,1,1,2,4,Lost Customers
CUST025219,93,1,38.05,4,1,1,6,At Risk
CUST025221,591,1,282.32,1,1,5,7,Potential Loyalists
CUST025223,188,4,417.96,3,5,5,13,Champions
CUST025225,231,1,143.84,3,1,3,7,Potential Loyalists
CUST025226,289,1,132.28,3,1,3,7,Potential Loyalists
CUST025227,686,1,114.19999999999999,1,1,3,5,At Risk
CUST025229,83,2,200.89,5,3,4,12,Loyal Customers
CUST025230,240,4,449.62,3,5,5,13,Champions
CUST025231,119,1,73.48,4,1,2,7,Potential Loyalists
CUST025232,74,2,230.81,5,3,4,12,Loyal Customers
CUST025233,157,4,373.7,4,5,5,14,Champions
CUST025234,16,2,158.82999999999998,5,3,3,11,Loyal Customers
CUST025235,296,2,178.43,3,3,4,10,Loyal Customers
CUST025236,548,3,367.22,1,5,5,11,Loyal Customers
CUST025237,181,2,614.01,4,3,5,12,Loyal Customers
CUST025238,219,1,156.20000000000002,3,1,3,7,Potential Loyalists
CUST025239,162,1,102.10999999999999,4,1,2,7,Potential Loyalists
CUST025240,320,2,181.64,2,3,4,9,Potential Loyalists
CUST025241,498,1,88.15,1,1,2,4,Lost Customers
CUST025242,110,2,145.01,4,3,3,10,Loyal Customers
CUST025243,225,1,42.32,3,1,1,5,At Risk
CUST025246,259,1,54.1,3,1,1,5,At Risk
CUST025247,266,3,296.93,3,5,5,13,Champions
CUST025249,420,1,164.83999999999997,2,1,3,6,At Risk
CUST025250,195,2,85.34,3,3,2,8,Potential Loyalists
CUST025251,124,3,219.39,4,5,4,13,Champions
CUST025252,259,1,39.6,3,1,1,5,At Risk
CUST025256,494,2,140.39,1,3,3,7,Potential Loyalists
CUST025257,53,4,323.08000000000004,5,5,5,15,Champions
CUST025258,52,2,198.51999999999998,5,3,4,12,Loyal Customers
CUST025259,209,2,132.28,3,3,3,9,Potential Loyalists
CUST025261,571,1,68.0,1,1,1,3,Lost Customers
CUST025263,133,1,18.29,4,1,1,6,At Risk
CUST025264,28,2,121.53999999999999,5,3,3,11,Loyal Customers
CUST025265,144,1,136.97,4,1,3,8,Potential Loyalists
CUST025266,366,1,189.72000000000003,2,1,4,7,Potential Loyalists
CUST025268,376,2,112.5,2,3,2,7,Potential Loyalists
CUST025269,41,1,109.03,5,1,2,8,Potential Loyalists
CUST025270,508,1,78.0,1,1,2,4,Lost Customers
CUST025273,17,2,285.9,5,3,5,13,Champions
CUST025274,564,1,52.25,1,1,1,3,Lost Customers
CUST025275,421,1,65.99,2,1,1,4,Lost Customers
CUST025276,455,1,178.17,2,1,4,7,Potential Loyalists
CUST025277,610,1,27.97,1,1,1,3,Lost Customers
CUST025278,555,1,38.32,1,1,1,3,Lost Customers
CUST025279,663,2,455.64,1,3,5,9,Potential Loyalists
CUST025280,591,1,123.0,1,1,3,5,At Risk
CUST025281,417,1,65.69,2,1,1,4,Lost Customers
CUST025282,435,2,204.58999999999997,2,3,4,9,Potential Loyalists
CUST025284,10,2,269.94,5,3,5,13,Champions
CUST025286,410,2,168.41000000000003,2,3,3,8,Potential Loyalists
CUST025287,603,2,108.21000000000001,1,3,2,6,At Risk
CUST025288,68,2,165.38,5,3,3,11,Loyal Customers
CUST025289,198,3,366.98,3,5,5,13,Champions
CUST025290,253,1,53.36,3,1,1,5,At Risk
CUST025293,601,1,99.19,1,1,2,4,Lost Customers
CUST025294,555,1,203.77,1,1,4,6,At Risk
CUST025295,37,3,274.41,5,5,5,15,Champions
CUST025296,127,2,157.16,4,3,3,10,Loyal Customers
CUST025297,80,1,125.64,5,1,3,9,Potential Loyalists
CUST025298,631,1,174.85999999999999,1,1,4,6,At Risk
CUST025299,545,1,116.91,1,1,3,5,At Risk
CUST025301,218,3,256.44,3,5,4,12,Loyal Customers
CUST025302,247,2,208.59999999999997,3,3,4,10,Loyal Customers
CUST025304,398,1,85.87,2,1,2,5,At Risk
CUST025306,212,2,161.15999999999997,3,3,3,9,Potential Loyalists
CUST025307,237,2,160.07,3,3,3,9,Potential Loyalists
CUST025308,424,1,80.02,2,1,2,5,At Risk
CUST025309,38,2,136.02999999999997,5,3,3,11,Loyal Customers
CUST025310,376,1,68.34,2,1,1,4,Lost Customers
CUST025311,71,1,86.28999999999999,5,1,2,8,Potential Loyalists
CUST025312,150,6,966.36,4,5,5,14,Champions
CUST025313,363,1,187.18,2,1,4,7,Potential Loyalists
CUST025314,527,1,129.43,1,1,3,5,At Risk
CUST025315,366,1,221.91,2,1,4,7,Potential Loyalists
CUST025316,399,1,60.67,2,1,1,4,Lost Customers
CUST025317,216,3,176.14,3,5,4,12,Loyal Customers
CUST025318,650,1,77.79,1,1,2,4,Lost Customers
CUST025319,516,1,68.73,1,1,1,3,Lost Customers
CUST025320,114,1,169.61,4,1,3,8,Potential Loyalists
CUST025321,215,1,29.339999999999996,3,1,1,5,At Risk
CUST025322,435,2,166.73,2,3,3,8,Potential Loyalists
CUST025325,343,1,93.01,2,1,2,5,At Risk
CUST025328,420,1,52.47,2,1,1,4,Lost Customers
CUST025329,197,1,34.489999999999995,3,1,1,5,At Risk
CUST025331,62,1,166.33,5,1,3,9,Potential Loyalists
CUST025332,37,1,27.37,5,1,1,7,Potential Loyalists
CUST025333,30,3,251.83,5,5,4,14,Champions
CUST025334,514,1,59.290000000000006,1,1,1,3,Lost Customers
CUST025335,272,2,327.32,3,3,5,11,Loyal Customers
CUST025336,461,2,285.24,2,3,5,10,Loyal Customers
CUST025337,331,1,164.07,2,1,3,6,At Risk
CUST025338,673,1,39.12,1,1,1,3,Lost Customers
CUST025339,96,2,76.19,4,3,2,9,Potential Loyalists
CUST025340,86,1,42.79,4,1,1,6,At Risk
CUST025341,80,1,125.31,5,1,3,9,Potential Loyalists
CUST025342,172,5,376.12,4,5,5,14,Champions
CUST025343,538,1,60.099999999999994,1,1,1,3,Lost Customers
CUST025344,25,2,118.93,5,3,3,11,Loyal Customers
CUST025345,605,2,145.91000000000003,1,3,3,7,Potential Loyalists
CUST025346,449,2,178.48999999999998,2,3,4,9,Potential Loyalists
CUST025348,388,1,65.25,2,1,1,4,Lost Customers
CUST025350,280,2,151.53,3,3,3,9,Potential Loyalists
CUST025351,153,2,286.8,4,3,5,12,Loyal Customers
CUST025352,97,1,22.990000000000002,4,1,1,6,At Risk
CUST025353,336,1,71.06,2,1,2,5,At Risk
CUST025354,85,2,261.36,4,3,4,11,Loyal Customers
CUST025355,260,1,203.82000000000002,3,1,4,8,Potential Loyalists
CUST025356,394,1,52.28,2,1,1,4,Lost Customers
CUST025357,596,1,108.78,1,1,2,4,Lost Customers
CUST025358,601,1,49.06,1,1,1,3,Lost Customers
CUST025361,198,1,104.98,3,1,2,6,At Risk
CUST025362,547,2,165.56,1,3,3,7,Potential Loyalists
CUST025363,307,3,210.13,3,5,4,12,Loyal Customers
CUST025364,391,1,139.60999999999999,2,1,3,6,At Risk
CUST025365,578,1,130.53,1,1,3,5,At Risk
CUST025367,468,2,118.91,1,3,3,7,Potential Loyalists
CUST025368,183,4,159.08,4,5,3,12,Loyal Customers
CUST025369,250,1,92.23,3,1,2,6,At Risk
CUST025370,171,2,178.95000000000002,4,3,4,11,Loyal Customers
CUST025372,50,5,918.5100000000001,5,5,5,15,Champions
CUST025373,260,1,32.65,3,1,1,5,At Risk
CUST025374,145,1,72.9,4,1,2,7,Potential Loyalists
CUST025376,319,2,79.53,2,3,2,7,Potential Loyalists
CUST025377,215,1,127.05,3,1,3,7,Potential Loyalists
CUST025378,49,6,432.77,5,5,5,15,Champions
CUST025379,147,3,269.89,4,5,5,14,Champions
CUST025380,542,2,197.38,1,3,4,8,Potential Loyalists
CUST025381,417,3,173.3,2,5,4,11,Loyal Customers
CUST025382,300,3,309.53,3,5,5,13,Champions
CUST025384,512,1,46.989999999999995,1,1,1,3,Lost Customers
CUST025386,303,2,158.89999999999998,3,3,3,9,Potential Loyalists
CUST025387,80,2,85.57,5,3,2,10,Loyal Customers
CUST025390,561,1,130.26,1,1,3,5,At Risk
CUST025391,527,1,30.66,1,1,1,3,Lost Customers
CUST025392,179,2,202.07,4,3,4,11,Loyal Customers
CUST025393,16,3,388.53999999999996,5,5,5,15,Champions
CUST025394,296,3,284.38,3,5,5,13,Champions
CUST025398,159,2,68.83,4,3,1,8,Potential Loyalists
CUST025399,79,1,64.74000000000001,5,1,1,7,Potential Loyalists
CUST025401,280,1,24.22,3,1,1,5,At Risk
CUST025402,34,3,160.14,5,5,3,13,Champions
CUST025403,228,1,97.99000000000001,3,1,2,6,At Risk
CUST025404,272,1,73.52,3,1,2,6,At Risk
CUST025406,193,4,521.84,3,5,5,13,Champions
CUST025407,596,1,109.31,1,1,2,4,Lost Customers
CUST025408,234,3,424.44,3,5,5,13,Champions
CUST025409,406,1,71.92999999999999,2,1,2,5,At Risk
CUST025410,160,3,380.37,4,5,5,14,Champions
CUST025411,641,1,80.45,1,1,2,4,Lost Customers
CUST025412,31,3,216.64,5,5,4,14,Champions
CUST025413,74,1,118.36,5,1,3,9,Potential Loyalists
CUST025414,491,1,349.92999999999995,1,1,5,7,Potential Loyalists
CUST025415,238,1,78.2,3,1,2,6,At Risk
CUST025416,1,5,479.42,5,5,5,15,Champions
CUST025419,74,4,307.63,5,5,5,15,Champions
CUST025420,177,3,312.89,4,5,5,14,Champions
CUST025421,55,1,65.17,5,1,1,7,Potential Loyalists
CUST025423,443,1,118.68,2,1,3,6,At Risk
CUST025424,71,2,248.62,5,3,4,12,Loyal Customers
CUST025425,124,5,585.8499999999999,4,5,5,14,Champions
CUST025426,689,1,29.64,1,1,1,3,Lost Customers
CUST025428,509,1,96.09,1,1,2,4,Lost Customers
CUST025429,97,1,55.86,4,1,1,6,At Risk
CUST025430,149,2,296.41,4,3,5,12,Loyal Customers
CUST025431,686,1,172.71999999999997,1,1,4,6,At Risk
CUST025432,574,1,27.04,1,1,1,3,Lost Customers
CUST025433,597,1,72.28999999999999,1,1,2,4,Lost Customers
CUST025435,390,2,268.19000000000005,2,3,5,10,Loyal Customers
CUST025436,231,2,129.88,3,3,3,9,Potential Loyalists
CUST025437,474,2,152.65,1,3,3,7,Potential Loyalists
CUST025438,33,4,629.42,5,5,5,15,Champions
CUST025439,221,2,242.89000000000004,3,3,4,10,Loyal Customers
CUST025440,495,1,66.54,1,1,1,3,Lost Customers
CUST025441,106,1,118.9,4,1,3,8,Potential Loyalists
CUST025443,384,2,140.75,2,3,3,8,Potential Loyalists
CUST025444,615,2,153.72,1,3,3,7,Potential Loyalists
CUST025445,202,1,81.6,3,1,2,6,At Risk
CUST025446,377,1,49.34,2,1,1,4,Lost Customers
CUST025448,134,2,176.73000000000002,4,3,4,11,Loyal Customers
CUST025449,190,2,99.6,3,3,2,8,Potential Loyalists
CUST025451,388,1,54.99,2,1,1,4,Lost Customers
CUST025453,113,2,99.69,4,3,2,9,Potential Loyalists
CUST025454,482,1,180.88,1,1,4,6,At Risk
CUST025455,202,1,176.41000000000003,3,1,4,8,Potential Loyalists
CUST025456,14,5,414.2,5,5,5,15,Champions
CUST025457,645,1,132.78,1,1,3,5,At Risk
CUST025458,18,2,178.14000000000001,5,3,4,12,Loyal Customers
CUST025460,54,2,160.20999999999998,5,3,3,11,Loyal Customers
CUST025463,40,5,268.59,5,5,5,15,Champions
CUST025464,664,2,226.73000000000002,1,3,4,8,Potential Loyalists
CUST025465,620,1,59.45,1,1,1,3,Lost Customers
CUST025467,256,1,83.83,3,1,2,6,At Risk
CUST025470,696,1,68.84,1,1,1,3,Lost Customers
CUST025471,351,1,85.14,2,1,2,5,At Risk
CUST025472,161,1,17.060000000000002,4,1,1,6,At Risk
CUST025473,270,1,120.24,3,1,3,7,Potential Loyalists
CUST025474,3,3,238.63,5,5,4,14,Champions
CUST025475,413,2,176.31,2,3,4,9,Potential Loyalists
CUST025476,453,2,255.04,2,3,4,9,Potential Loyalists
CUST025477,386,1,60.290000000000006,2,1,1,4,Lost Customers
CUST025478,314,1,67.53,2,1,1,4,Lost Customers
CUST025479,198,4,716.21,3,5,5,13,Champions
CUST025480,351,1,122.36,2,1,3,6,At Risk
CUST025482,461,2,146.56,2,3,3,8,Potential Loyalists
CUST025483,87,3,193.26999999999998,4,5,4,13,Champions
CUST025484,110,3,619.24,4,5,5,14,Champions
CUST025485,287,1,274.38,3,1,5,9,Potential Loyalists
CUST025489,587,1,196.77,1,1,4,6,At Risk
CUST025490,337,2,239.45000000000002,2,3,4,9,Potential Loyalists
CUST025491,478,2,175.17,1,3,4,8,Potential Loyalists
CUST025492,322,1,156.88,2,1,3,6,At Risk
CUST025494,108,3,167.35,4,5,3,12,Loyal Customers
CUST025496,652,1,54.33,1,1,1,3,Lost Customers
CUST025497,166,3,213.87,4,5,4,13,Champions
CUST025498,283,3,188.25,3,5,4,12,Loyal Customers
CUST025499,111,4,189.41,4,5,4,13,Champions
CUST025500,314,2,228.95000000000002,2,3,4,9,Potential Loyalists
CUST025501,47,1,219.38,5,1,4,10,Loyal Customers
CUST025503,373,1,41.55,2,1,1,4,Lost Customers
CUST025505,452,1,46.42,2,1,1,4,Lost Customers
CUST025507,247,3,275.16,3,5,5,13,Champions
CUST025508,23,1,151.16,5,1,3,9,Potential Loyalists
CUST025509,286,1,240.13,3,1,4,8,Potential Loyalists
CUST025510,692,1,68.18,1,1,1,3,Lost Customers
CUST025511,39,3,278.0,5,5,5,15,Champions
CUST025512,37,1,347.7,5,1,5,11,Loyal Customers
CUST025513,92,1,51.18,4,1,1,6,At Risk
CUST025515,14,2,125.32,5,3,3,11,Loyal Customers
CUST025516,37,4,606.22,5,5,5,15,Champions
CUST025517,239,2,202.0,3,3,4,10,Loyal Customers
CUST025519,5,4,469.67,5,5,5,15,Champions
CUST025520,32,1,88.78,5,1,2,8,Potential Loyalists
CUST025521,25,1,129.43,5,1,3,9,Potential Loyalists
CUST025522,572,2,148.76999999999998,1,3,3,7,Potential Loyalists
CUST025523,658,1,69.63,1,1,2,4,Lost Customers
CUST025524,465,1,33.67,2,1,1,4,Lost Customers
CUST025525,191,5,508.28000000000003,3,5,5,13,Champions
CUST025526,205,2,287.9,3,3,5,11,Loyal Customers
CUST025527,503,1,141.26,1,1,3,5,At Risk
CUST025528,259,1,83.31,3,1,2,6,At Risk
CUST025529,71,1,100.71000000000001,5,1,2,8,Potential Loyalists
CUST025530,5,2,327.3,5,3,5,13,Champions
CUST025531,324,1,88.65,2,1,2,5,At Risk
CUST025532,606,1,32.28,1,1,1,3,Lost Customers
CUST025533,346,1,53.01,2,1,1,4,Lost Customers
CUST025534,431,1,134.98000000000002,2,1,3,6,At Risk
CUST025535,45,1,189.96,5,1,4,10,Loyal Customers
CUST025536,12,1,110.23,5,1,2,8,Potential Loyalists
CUST025537,688,1,86.2,1,1,2,4,Lost Customers
CUST025538,142,1,144.25,4,1,3,8,Potential Loyalists
CUST025539,504,1,75.95,1,1,2,4,Lost Customers
CUST025542,185,3,332.45000000000005,3,5,5,13,Champions
CUST025544,374,2,196.95999999999998,2,3,4,9,Potential Loyalists
CUST025545,549,2,184.61,1,3,4,8,Potential Loyalists
CUST025547,446,1,224.10000000000002,2,1,4,7,Potential Loyalists
CUST025548,471,1,55.230000000000004,1,1,1,3,Lost Customers
CUST025549,450,1,37.91,2,1,1,4,Lost Customers
CUST025550,380,3,507.57000000000005,2,5,5,12,Loyal Customers
CUST025551,16,3,250.55,5,5,4,14,Champions
CUST025552,343,3,354.24,2,5,5,12,Loyal Customers
CUST025553,505,1,144.57,1,1,3,5,At Risk
CUST025555,378,2,237.38,2,3,4,9,Potential Loyalists
CUST025556,683,1,107.8,1,1,2,4,Lost Customers
CUST025557,258,4,308.42,3,5,5,13,Champions
CUST025558,218,3,277.75,3,5,5,13,Champions
CUST025559,66,2,170.64,5,3,4,12,Loyal Customers
CUST025560,466,1,104.10000000000001,2,1,2,5,At Risk
CUST025561,241,2,287.87,3,3,5,11,Loyal Customers
CUST025562,111,3,668.43,4,5,5,14,Champions
CUST025563,26,4,362.52,5,5,5,15,Champions
CUST025564,404,1,138.03,2,1,3,6,At Risk
CUST025565,204,2,157.73,3,3,3,9,Potential Loyalists
CUST025566,673,1,192.3,1,1,4,6,At Risk
CUST025568,98,4,444.40000000000003,4,5,5,14,Champions
CUST025569,245,1,166.31,3,1,3,7,Potential Loyalists
CUST025570,650,1,38.77,1,1,1,3,Lost Customers
CUST025571,196,1,40.769999999999996,3,1,1,5,At Risk
CUST025572,80,3,465.52,5,5,5,15,Champions
